3.679999999999999716e+01,1.739999999999999858e+01
3.300000000000000000e+01,2.089999999999999858e+01
6.599999999999999645e+00,2.419999999999999929e+01
1.750000000000000000e+01,2.169999999999999929e+01
7.799999999999999822e+00,2.280000000000000071e+01
6.200000000000000178e+00,2.339999999999999858e+01
6.000000000000000000e+00,2.410000000000000142e+01
4.500000000000000000e+01,2.139999999999999858e+01
7.450000000000000000e+01,2.000000000000000000e+01
4.579999999999999716e+01,2.080000000000000071e+01
5.370000000000000284e+01,2.119999999999999929e+01
3.660000000000000142e+01,2.030000000000000071e+01
3.350000000000000000e+01,2.800000000000000000e+01
7.040000000000000568e+01,2.389999999999999858e+01
3.220000000000000284e+01,2.480000000000000071e+01
4.670000000000000284e+01,2.289999999999999858e+01
4.800000000000000000e+01,2.389999999999999858e+01
5.610000000000000142e+01,2.660000000000000142e+01
4.510000000000000142e+01,2.250000000000000000e+01
5.679999999999999716e+01,2.219999999999999929e+01
8.629999999999999716e+01,2.360000000000000142e+01
6.310000000000000142e+01,2.869999999999999929e+01
6.609999999999999432e+01,2.260000000000000142e+01
7.390000000000000568e+01,2.200000000000000000e+01
5.360000000000000142e+01,2.289999999999999858e+01
2.889999999999999858e+01,2.500000000000000000e+01
7.729999999999999716e+01,2.060000000000000142e+01
5.779999999999999716e+01,2.839999999999999858e+01
6.959999999999999432e+01,2.139999999999999858e+01
7.600000000000000000e+01,3.870000000000000284e+01
3.689999999999999858e+01,4.379999999999999716e+01
6.250000000000000000e+01,3.320000000000000284e+01
7.990000000000000568e+01,2.750000000000000000e+01
7.129999999999999716e+01,2.650000000000000000e+01
8.540000000000000568e+01,1.860000000000000142e+01
8.740000000000000568e+01,1.930000000000000071e+01
9.000000000000000000e+01,2.010000000000000142e+01
9.670000000000000284e+01,1.950000000000000000e+01
9.190000000000000568e+01,1.950000000000000000e+01
8.520000000000000284e+01,2.039999999999999858e+01
9.709999999999999432e+01,1.980000000000000071e+01
9.120000000000000284e+01,1.939999999999999858e+01
5.439999999999999858e+01,2.169999999999999929e+01
8.159999999999999432e+01,2.280000000000000071e+01
9.290000000000000568e+01,1.880000000000000071e+01
9.540000000000000568e+01,1.869999999999999929e+01
8.420000000000000284e+01,1.850000000000000000e+01
8.820000000000000284e+01,1.830000000000000071e+01
7.250000000000000000e+01,2.119999999999999929e+01
8.259999999999999432e+01,1.919999999999999929e+01
7.309999999999999432e+01,2.039999999999999858e+01
6.520000000000000284e+01,1.930000000000000071e+01
6.970000000000000284e+01,2.200000000000000000e+01
8.409999999999999432e+01,2.030000000000000071e+01
9.290000000000000568e+01,2.050000000000000000e+01
9.700000000000000000e+01,1.730000000000000071e+01
9.579999999999999716e+01,1.880000000000000071e+01
8.840000000000000568e+01,2.139999999999999858e+01
9.559999999999999432e+01,1.569999999999999929e+01
9.600000000000000000e+01,1.619999999999999929e+01
9.879999999999999716e+01,1.800000000000000000e+01
9.470000000000000284e+01,1.430000000000000071e+01
9.890000000000000568e+01,1.919999999999999929e+01
9.770000000000000284e+01,1.960000000000000142e+01
9.790000000000000568e+01,2.300000000000000000e+01
9.540000000000000568e+01,1.839999999999999858e+01
9.840000000000000568e+01,1.559999999999999964e+01
9.820000000000000284e+01,1.810000000000000142e+01
9.350000000000000000e+01,1.739999999999999858e+01
9.840000000000000568e+01,1.710000000000000142e+01
9.820000000000000284e+01,1.330000000000000071e+01
9.790000000000000568e+01,1.780000000000000071e+01
9.359999999999999432e+01,1.400000000000000000e+01
1.000000000000000000e+02,1.440000000000000036e+01
1.000000000000000000e+02,1.340000000000000036e+01
1.000000000000000000e+02,1.559999999999999964e+01
9.779999999999999716e+01,1.180000000000000071e+01
1.000000000000000000e+02,1.380000000000000071e+01
1.000000000000000000e+02,1.559999999999999964e+01
9.570000000000000284e+01,1.459999999999999964e+01
9.379999999999999716e+01,1.780000000000000071e+01
9.490000000000000568e+01,1.540000000000000036e+01
9.729999999999999716e+01,2.150000000000000000e+01
1.000000000000000000e+02,1.960000000000000142e+01
8.800000000000000000e+01,1.530000000000000071e+01
9.850000000000000000e+01,1.939999999999999858e+01
9.600000000000000000e+01,1.700000000000000000e+01
8.259999999999999432e+01,1.559999999999999964e+01
9.400000000000000000e+01,1.309999999999999964e+01
9.740000000000000568e+01,4.129999999999999716e+01
1.000000000000000000e+02,2.430000000000000071e+01
1.000000000000000000e+02,2.330000000000000071e+01
9.259999999999999432e+01,2.700000000000000000e+01
9.079999999999999716e+01,5.000000000000000000e+01
9.820000000000000284e+01,5.000000000000000000e+01
9.390000000000000568e+01,5.000000000000000000e+01
9.179999999999999716e+01,2.269999999999999929e+01
9.300000000000000000e+01,2.500000000000000000e+01
9.620000000000000284e+01,5.000000000000000000e+01
7.920000000000000284e+01,2.380000000000000071e+01
9.609999999999999432e+01,2.380000000000000071e+01
9.520000000000000284e+01,2.230000000000000071e+01
9.459999999999999432e+01,1.739999999999999858e+01
9.729999999999999716e+01,1.910000000000000142e+01
8.850000000000000000e+01,2.310000000000000142e+01
8.409999999999999432e+01,2.360000000000000142e+01
6.870000000000000284e+01,2.260000000000000142e+01
3.310000000000000142e+01,2.939999999999999858e+01
4.720000000000000284e+01,2.319999999999999929e+01
7.340000000000000568e+01,2.460000000000000142e+01
7.440000000000000568e+01,2.989999999999999858e+01
5.839999999999999858e+01,3.720000000000000284e+01
8.329999999999999716e+01,3.979999999999999716e+01
6.220000000000000284e+01,3.620000000000000284e+01
9.220000000000000284e+01,3.789999999999999858e+01
9.559999999999999432e+01,3.250000000000000000e+01
8.979999999999999716e+01,2.639999999999999858e+01
6.879999999999999716e+01,2.960000000000000142e+01
5.360000000000000142e+01,5.000000000000000000e+01
4.110000000000000142e+01,3.200000000000000000e+01
2.910000000000000142e+01,2.980000000000000071e+01
3.889999999999999858e+01,3.489999999999999858e+01
2.150000000000000000e+01,3.700000000000000000e+01
3.080000000000000071e+01,3.050000000000000000e+01
2.630000000000000071e+01,3.639999999999999858e+01
9.900000000000000355e+00,3.110000000000000142e+01
1.880000000000000071e+01,2.910000000000000142e+01
3.200000000000000000e+01,5.000000000000000000e+01
3.410000000000000142e+01,3.329999999999999716e+01
3.660000000000000142e+01,3.030000000000000071e+01
3.829999999999999716e+01,3.460000000000000142e+01
1.530000000000000071e+01,3.489999999999999858e+01
1.390000000000000036e+01,3.289999999999999858e+01
3.839999999999999858e+01,2.410000000000000142e+01
1.569999999999999929e+01,4.229999999999999716e+01
3.320000000000000284e+01,4.850000000000000000e+01
3.189999999999999858e+01,5.000000000000000000e+01
2.230000000000000071e+01,2.260000000000000142e+01
5.250000000000000000e+01,2.439999999999999858e+01
7.270000000000000284e+01,2.250000000000000000e+01
5.910000000000000142e+01,2.439999999999999858e+01
1.000000000000000000e+02,2.000000000000000000e+01
9.209999999999999432e+01,2.169999999999999929e+01
8.859999999999999432e+01,1.930000000000000071e+01
5.379999999999999716e+01,2.239999999999999858e+01
3.229999999999999716e+01,2.810000000000000142e+01
9.800000000000000711e+00,2.369999999999999929e+01
4.239999999999999858e+01,2.500000000000000000e+01
5.600000000000000000e+01,2.330000000000000071e+01
8.509999999999999432e+01,2.869999999999999929e+01
9.379999999999999716e+01,2.150000000000000000e+01
9.240000000000000568e+01,2.300000000000000000e+01
8.850000000000000000e+01,2.669999999999999929e+01
9.129999999999999716e+01,2.169999999999999929e+01
7.770000000000000284e+01,2.750000000000000000e+01
8.079999999999999716e+01,3.010000000000000142e+01
7.829999999999999716e+01,4.479999999999999716e+01
8.300000000000000000e+01,5.000000000000000000e+01
8.650000000000000000e+01,3.760000000000000142e+01
7.990000000000000568e+01,3.160000000000000142e+01
1.700000000000000000e+01,4.670000000000000284e+01
2.139999999999999858e+01,3.150000000000000000e+01
6.809999999999999432e+01,2.430000000000000071e+01
7.690000000000000568e+01,3.169999999999999929e+01
7.329999999999999716e+01,4.170000000000000284e+01
7.040000000000000568e+01,4.829999999999999716e+01
6.650000000000000000e+01,2.900000000000000000e+01
6.150000000000000000e+01,2.400000000000000000e+01
7.650000000000000000e+01,2.510000000000000142e+01
7.159999999999999432e+01,3.150000000000000000e+01
1.850000000000000000e+01,2.369999999999999929e+01
4.220000000000000284e+01,2.330000000000000071e+01
5.429999999999999716e+01,2.200000000000000000e+01
6.509999999999999432e+01,2.010000000000000142e+01
5.289999999999999858e+01,2.219999999999999929e+01
7.799999999999999822e+00,2.369999999999999929e+01
7.650000000000000000e+01,1.760000000000000142e+01
7.020000000000000284e+01,1.850000000000000000e+01
3.489999999999999858e+01,2.430000000000000071e+01
7.920000000000000284e+01,2.050000000000000000e+01
4.910000000000000142e+01,2.450000000000000000e+01
1.750000000000000000e+01,2.619999999999999929e+01
1.300000000000000000e+01,2.439999999999999858e+01
8.900000000000000355e+00,2.480000000000000071e+01
6.799999999999999822e+00,2.960000000000000142e+01
8.400000000000000355e+00,4.279999999999999716e+01
3.200000000000000000e+01,2.189999999999999858e+01
1.910000000000000142e+01,2.089999999999999858e+01
3.420000000000000284e+01,4.400000000000000000e+01
8.690000000000000568e+01,5.000000000000000000e+01
1.000000000000000000e+02,3.600000000000000000e+01
1.000000000000000000e+02,3.010000000000000142e+01
8.179999999999999716e+01,3.379999999999999716e+01
8.940000000000000568e+01,4.310000000000000142e+01
9.150000000000000000e+01,4.879999999999999716e+01
9.450000000000000000e+01,3.100000000000000000e+01
9.159999999999999432e+01,3.650000000000000000e+01
6.279999999999999716e+01,2.280000000000000071e+01
8.459999999999999432e+01,3.069999999999999929e+01
6.700000000000000000e+01,5.000000000000000000e+01
5.260000000000000142e+01,4.350000000000000000e+01
6.150000000000000000e+01,2.069999999999999929e+01
4.210000000000000142e+01,2.110000000000000142e+01
1.630000000000000071e+01,2.519999999999999929e+01
5.870000000000000284e+01,2.439999999999999858e+01
5.179999999999999716e+01,3.520000000000000284e+01
3.289999999999999858e+01,3.239999999999999858e+01
4.279999999999999716e+01,3.200000000000000000e+01
4.900000000000000000e+01,3.320000000000000284e+01
2.760000000000000142e+01,3.310000000000000142e+01
3.210000000000000142e+01,2.910000000000000142e+01
3.220000000000000284e+01,3.510000000000000142e+01
6.450000000000000000e+01,4.539999999999999858e+01
3.720000000000000284e+01,3.539999999999999858e+01
4.970000000000000284e+01,4.600000000000000000e+01
2.480000000000000071e+01,5.000000000000000000e+01
2.080000000000000071e+01,3.220000000000000284e+01
3.189999999999999858e+01,2.200000000000000000e+01
3.150000000000000000e+01,2.010000000000000142e+01
3.130000000000000071e+01,2.319999999999999929e+01
4.560000000000000142e+01,2.230000000000000071e+01
2.289999999999999858e+01,2.480000000000000071e+01
2.789999999999999858e+01,2.850000000000000000e+01
2.769999999999999929e+01,3.729999999999999716e+01
2.339999999999999858e+01,2.789999999999999858e+01
1.839999999999999858e+01,2.389999999999999858e+01
4.229999999999999716e+01,2.169999999999999929e+01
3.110000000000000142e+01,2.860000000000000142e+01
5.100000000000000000e+01,2.710000000000000142e+01
5.800000000000000000e+01,2.030000000000000071e+01
2.010000000000000142e+01,2.250000000000000000e+01
1.000000000000000000e+01,2.900000000000000000e+01
4.739999999999999858e+01,2.480000000000000071e+01
4.039999999999999858e+01,2.200000000000000000e+01
1.839999999999999858e+01,2.639999999999999858e+01
1.769999999999999929e+01,3.310000000000000142e+01
4.110000000000000142e+01,3.610000000000000142e+01
5.810000000000000142e+01,2.839999999999999858e+01
7.190000000000000568e+01,3.339999999999999858e+01
7.029999999999999716e+01,2.819999999999999929e+01
8.250000000000000000e+01,2.280000000000000071e+01
7.670000000000000284e+01,2.030000000000000071e+01
3.779999999999999716e+01,1.610000000000000142e+01
5.279999999999999716e+01,2.210000000000000142e+01
9.040000000000000568e+01,1.939999999999999858e+01
8.279999999999999716e+01,2.160000000000000142e+01
8.729999999999999716e+01,2.380000000000000071e+01
7.770000000000000284e+01,1.619999999999999929e+01
8.320000000000000284e+01,1.780000000000000071e+01
7.170000000000000284e+01,1.980000000000000071e+01
6.720000000000000284e+01,2.310000000000000142e+01
5.879999999999999716e+01,2.100000000000000000e+01
5.229999999999999716e+01,2.380000000000000071e+01
5.429999999999999716e+01,2.310000000000000142e+01
4.989999999999999858e+01,2.039999999999999858e+01
7.429999999999999716e+01,1.850000000000000000e+01
4.010000000000000142e+01,2.500000000000000000e+01
1.469999999999999929e+01,2.460000000000000142e+01
2.889999999999999858e+01,2.300000000000000000e+01
4.370000000000000284e+01,2.219999999999999929e+01
2.580000000000000071e+01,1.930000000000000071e+01
1.719999999999999929e+01,2.260000000000000142e+01
3.220000000000000284e+01,1.980000000000000071e+01
2.839999999999999858e+01,1.710000000000000142e+01
2.330000000000000071e+01,1.939999999999999858e+01
3.810000000000000142e+01,2.219999999999999929e+01
3.850000000000000000e+01,2.069999999999999929e+01
3.450000000000000000e+01,2.110000000000000142e+01
4.629999999999999716e+01,1.950000000000000000e+01
5.960000000000000142e+01,1.850000000000000000e+01
3.729999999999999716e+01,2.060000000000000142e+01
4.539999999999999858e+01,1.900000000000000000e+01
5.850000000000000000e+01,1.869999999999999929e+01
4.929999999999999716e+01,3.270000000000000284e+01
5.970000000000000284e+01,1.650000000000000000e+01
5.639999999999999858e+01,2.389999999999999858e+01
2.810000000000000142e+01,3.119999999999999929e+01
4.850000000000000000e+01,1.750000000000000000e+01
5.229999999999999716e+01,1.719999999999999929e+01
2.769999999999999929e+01,2.310000000000000142e+01
2.969999999999999929e+01,2.450000000000000000e+01
3.450000000000000000e+01,2.660000000000000142e+01
4.439999999999999858e+01,2.289999999999999858e+01
3.589999999999999858e+01,2.410000000000000142e+01
1.850000000000000000e+01,1.860000000000000142e+01
3.610000000000000142e+01,3.010000000000000142e+01
2.189999999999999858e+01,1.819999999999999929e+01
1.950000000000000000e+01,2.060000000000000142e+01
9.740000000000000568e+01,1.780000000000000071e+01
9.100000000000000000e+01,2.169999999999999929e+01
8.340000000000000568e+01,2.269999999999999929e+01
8.129999999999999716e+01,2.260000000000000142e+01
8.800000000000000000e+01,2.500000000000000000e+01
9.109999999999999432e+01,1.989999999999999858e+01
9.620000000000000284e+01,2.080000000000000071e+01
8.900000000000000000e+01,1.680000000000000071e+01
8.290000000000000568e+01,2.189999999999999858e+01
8.790000000000000568e+01,2.750000000000000000e+01
9.140000000000000568e+01,2.189999999999999858e+01
1.000000000000000000e+02,2.310000000000000142e+01
1.000000000000000000e+02,5.000000000000000000e+01
9.679999999999999716e+01,5.000000000000000000e+01
9.750000000000000000e+01,5.000000000000000000e+01
1.000000000000000000e+02,5.000000000000000000e+01
8.959999999999999432e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.380000000000000071e+01
1.000000000000000000e+02,1.380000000000000071e+01
9.790000000000000568e+01,1.500000000000000000e+01
9.329999999999999716e+01,1.390000000000000036e+01
9.879999999999999716e+01,1.330000000000000071e+01
9.620000000000000284e+01,1.309999999999999964e+01
1.000000000000000000e+02,1.019999999999999929e+01
9.190000000000000568e+01,1.040000000000000036e+01
9.909999999999999432e+01,1.090000000000000036e+01
1.000000000000000000e+02,1.130000000000000071e+01
1.000000000000000000e+02,1.230000000000000071e+01
9.120000000000000284e+01,8.800000000000000711e+00
9.809999999999999432e+01,7.200000000000000178e+00
1.000000000000000000e+02,1.050000000000000000e+01
8.950000000000000000e+01,7.400000000000000355e+00
1.000000000000000000e+02,1.019999999999999929e+01
9.890000000000000568e+01,1.150000000000000000e+01
9.700000000000000000e+01,1.509999999999999964e+01
8.250000000000000000e+01,2.319999999999999929e+01
9.700000000000000000e+01,9.699999999999999289e+00
9.259999999999999432e+01,1.380000000000000071e+01
9.470000000000000284e+01,1.269999999999999929e+01
9.879999999999999716e+01,1.309999999999999964e+01
9.600000000000000000e+01,1.250000000000000000e+01
9.890000000000000568e+01,8.500000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+00
7.779999999999999716e+01,6.299999999999999822e+00
1.000000000000000000e+02,5.599999999999999645e+00
1.000000000000000000e+02,7.200000000000000178e+00
1.000000000000000000e+02,1.209999999999999964e+01
9.600000000000000000e+01,8.300000000000000711e+00
8.540000000000000568e+01,8.500000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+00
1.000000000000000000e+02,1.190000000000000036e+01
1.000000000000000000e+02,2.789999999999999858e+01
9.790000000000000568e+01,1.719999999999999929e+01
1.000000000000000000e+02,2.750000000000000000e+01
1.000000000000000000e+02,1.500000000000000000e+01
1.000000000000000000e+02,1.719999999999999929e+01
1.000000000000000000e+02,1.789999999999999858e+01
1.000000000000000000e+02,1.630000000000000071e+01
1.000000000000000000e+02,7.000000000000000000e+00
1.000000000000000000e+02,7.200000000000000178e+00
9.079999999999999716e+01,7.500000000000000000e+00
8.909999999999999432e+01,1.040000000000000036e+01
1.000000000000000000e+02,8.800000000000000711e+00
7.650000000000000000e+01,8.400000000000000355e+00
1.000000000000000000e+02,1.669999999999999929e+01
9.529999999999999716e+01,1.419999999999999929e+01
8.759999999999999432e+01,2.080000000000000071e+01
8.509999999999999432e+01,1.340000000000000036e+01
7.059999999999999432e+01,1.169999999999999929e+01
9.540000000000000568e+01,8.300000000000000711e+00
5.970000000000000284e+01,1.019999999999999929e+01
7.870000000000000284e+01,1.090000000000000036e+01
7.809999999999999432e+01,1.100000000000000000e+01
9.559999999999999432e+01,9.500000000000000000e+00
8.609999999999999432e+01,1.450000000000000000e+01
9.429999999999999716e+01,1.409999999999999964e+01
7.479999999999999716e+01,1.610000000000000142e+01
8.790000000000000568e+01,1.430000000000000071e+01
9.500000000000000000e+01,1.169999999999999929e+01
9.459999999999999432e+01,1.340000000000000036e+01
9.329999999999999716e+01,9.599999999999999645e+00
1.000000000000000000e+02,8.699999999999999289e+00
8.790000000000000568e+01,8.400000000000000355e+00
9.390000000000000568e+01,1.280000000000000071e+01
9.240000000000000568e+01,1.050000000000000000e+01
9.720000000000000284e+01,1.710000000000000142e+01
1.000000000000000000e+02,1.839999999999999858e+01
1.000000000000000000e+02,1.540000000000000036e+01
9.659999999999999432e+01,1.080000000000000071e+01
9.479999999999999716e+01,1.180000000000000071e+01
9.640000000000000568e+01,1.490000000000000036e+01
9.659999999999999432e+01,1.259999999999999964e+01
9.870000000000000284e+01,1.409999999999999964e+01
9.829999999999999716e+01,1.300000000000000000e+01
9.259999999999999432e+01,1.340000000000000036e+01
9.820000000000000284e+01,1.519999999999999929e+01
9.179999999999999716e+01,1.610000000000000142e+01
9.929999999999999716e+01,1.780000000000000071e+01
9.409999999999999432e+01,1.490000000000000036e+01
8.650000000000000000e+01,1.409999999999999964e+01
8.790000000000000568e+01,1.269999999999999929e+01
8.029999999999999716e+01,1.350000000000000000e+01
8.370000000000000284e+01,1.490000000000000036e+01
8.440000000000000568e+01,2.000000000000000000e+01
9.000000000000000000e+01,1.639999999999999858e+01
8.840000000000000568e+01,1.769999999999999929e+01
8.300000000000000000e+01,1.950000000000000000e+01
8.990000000000000568e+01,2.019999999999999929e+01
6.540000000000000568e+01,2.139999999999999858e+01
4.820000000000000284e+01,1.989999999999999858e+01
8.470000000000000284e+01,1.900000000000000000e+01
9.450000000000000000e+01,1.910000000000000142e+01
7.100000000000000000e+01,1.910000000000000142e+01
5.670000000000000284e+01,2.010000000000000142e+01
8.400000000000000000e+01,1.989999999999999858e+01
9.070000000000000284e+01,1.960000000000000142e+01
7.500000000000000000e+01,2.319999999999999929e+01
6.759999999999999432e+01,2.980000000000000071e+01
9.540000000000000568e+01,1.380000000000000071e+01
9.740000000000000568e+01,1.330000000000000071e+01
9.359999999999999432e+01,1.669999999999999929e+01
9.729999999999999716e+01,1.200000000000000000e+01
9.670000000000000284e+01,1.459999999999999964e+01
8.800000000000000000e+01,2.139999999999999858e+01
6.470000000000000284e+01,2.300000000000000000e+01
7.490000000000000568e+01,2.369999999999999929e+01
7.700000000000000000e+01,2.500000000000000000e+01
4.029999999999999716e+01,2.180000000000000071e+01
4.189999999999999858e+01,2.060000000000000142e+01
5.189999999999999858e+01,2.119999999999999929e+01
7.979999999999999716e+01,1.910000000000000142e+01
5.320000000000000284e+01,2.060000000000000142e+01
9.270000000000000284e+01,1.519999999999999929e+01
9.829999999999999716e+01,7.000000000000000000e+00
9.800000000000000000e+01,8.099999999999999645e+00
9.879999999999999716e+01,1.359999999999999964e+01
8.350000000000000000e+01,2.010000000000000142e+01
5.400000000000000000e+01,2.180000000000000071e+01
4.260000000000000142e+01,2.450000000000000000e+01
2.880000000000000071e+01,2.310000000000000142e+01
7.290000000000000568e+01,1.969999999999999929e+01
7.059999999999999432e+01,1.830000000000000071e+01
6.529999999999999716e+01,2.119999999999999929e+01
7.350000000000000000e+01,1.750000000000000000e+01
7.970000000000000284e+01,1.680000000000000071e+01
6.909999999999999432e+01,2.239999999999999858e+01
7.670000000000000284e+01,2.060000000000000142e+01
9.100000000000000000e+01,2.389999999999999858e+01
8.929999999999999716e+01,2.200000000000000000e+01
8.079999999999999716e+01,1.190000000000000036e+01
